set,row_id,engine_label,text,predicted_text,gold_topic,pred_topic,topic_correct,gold_sentiment,pred_sentiment,sentiment_correct,pred_sentiment_score,gold_entities,pred_entities,engine,provider,model,latency_ms,cost_usd
reference_set1,173,GEMINI,"Hi [NAME], there's a 2.5% mark-up fee on foreign currency transactions made using your Canadian dollars BMO Mastercard. Thanks. ^MF","Hi <PERSON_1>, there's a 2.5% mark-up fee on foreign currency transactions made using your [ID] dollars [REDACTED]. Thanks. ^<PERSON_2>",billing and payments,billing and payments,1,neutral,neutral,1,0.92,"[{""type"": ""PER"", ""text"": ""Lizard""}, {""type"": ""MISC"", ""text"": ""Canadian""}, {""type"": ""MISC"", ""text"": ""BMO Mastercard""}]","[{""type"": ""PER"", ""text"": ""Lizard""}, {""type"": ""PER"", ""text"": ""MF""}]",llm,google,gemini-3.8-flash,2445,0.00116625
reference_set1,172,GEMINI,"[NAME], I am sending another status request to our Baggage team to see if there is an update on your file.  *HCA","<PERSON_1>, I am sending another status request to our Baggage team to see if there is an update on your file.  *HCA",delivery and shipping,delivery and shipping,1,neutral,neutral,1,0.92,"[{""type"": ""PER"", ""text"": ""Trey""}]","[{""type"": ""PER"", ""text"": ""[NAME]""}, {""type"": ""ORG"", ""text"": ""Baggage team""}]",llm,google,gemini-3.8-flash,5885,0.00107475
reference_set1,171,GEMINI,@115830 45th day requesting any kind of response,@[REDACTED] [DATE] requesting any kind of response,complaint,complaint,1,negative,negative,1,0.78,[],[],llm,google,gemini-3.8-flash,3679,0.001299
reference_set1,170,GEMINI,Can you please DM us your Subscription ID? [URL]  ^AL,Can you please DM us your Subscription ID? [URL]  ^<PERSON_1>,account management,account management,1,neutral,neutral,1,0.95,[],"[{""type"": ""PER"", ""text"": ""AL""}]",llm,google,gemini-3.8-flash,2999,0.0015742500000000001
reference_set1,169,GEMINI,@121548 HOW STUPID DO YOU HAVE TO BE TO WORK IN CUSTOMER SERVICE FOR @121548,@[REDACTED] HOW STUPID DO YOU HAVE TO BE TO WORK IN CUSTOMER SERVICE FOR @[REDACTED],complaint,complaint,1,negative,negative,1,0.99,[],[],llm,google,gemini-3.8-flash,3094,0.00085575
reference_set1,168,GEMINI,Hey there! Could you DM us your Gamertag as well as a screenshot of the latest email from the Enforcement Team? ^JS,Hey there! Could you DM us your [NAME] as well as a screenshot of the latest email from [REDACTED]? ^<PERSON_1>,account management,account management,1,neutral,neutral,1,0.92,[],"[{""type"": ""PER"", ""text"": ""JS""}]",llm,google,gemini-3.8-flash,8511,0.0016402499999999998
reference_set1,167,GEMINI,"Never ever use this App! They cancel on you last minute, they don’t know where they are going, they earn a pittance and Uber pay very little tax. Nothing good.","Never ever use this App! They cancel on you [DATE], they don’t know where they are going, they earn a pittance and <ORGANIZATION_1> pay very little tax. Nothing good.",complaint,complaint,1,negative,negative,1,0.99,"[{""type"": ""ORG"", ""text"": ""Uber""}]","[{""type"": ""ORG"", ""text"": ""Uber""}]",llm,google,gemini-3.8-flash,9234,0.00170025
reference_set1,166,GEMINI,Would like to report a bug for Black Ops 2 on the Xbox 360! It's something modders can do and it can ruin people's accounts!,Would like to report a bug for Black Ops 2 on the Xbox 360! It's something modders can do and it can ruin people's accounts!,technical issue,technical issue,1,negative,negative,1,0.85,"[{""type"": ""MISC"", ""text"": ""Black Ops 2""}, {""type"": ""MISC"", ""text"": ""Xbox 360""}]","[{""type"": ""MISC"", ""text"": ""Black Ops 2""}, {""type"": ""MISC"", ""text"": ""Xbox 360""}]",llm,google,gemini-3.8-flash,5025,0.0010462499999999999
reference_set1,165,GEMINI,Hi [NAME]! Yes dinner will be served. *TMC,Hi [NAME]! Yes dinner will be served. *[REDACTED],product question,product question,1,neutral,positive,0,0.75,"[{""type"": ""PER"", ""text"": ""Michelle""}]",[],llm,google,gemini-3.8-flash,8533,0.001317
reference_set1,164,GEMINI,hello do you have issues with the fibre Internet connection in [LOCATION] Area??,hello do you have issues with the fibre Internet connection in [NAME]??,technical issue,technical issue,1,neutral,negative,0,0.7,"[{""type"": ""LOC"", ""text"": ""Muthiga Kinoo""}]",[],llm,google,gemini-3.8-flash,8084,0.0013042499999999999
reference_set1,163,GEMINI,Is the drive accessible through the web interface? Has anything changed in your home network? Are you able to access the drive locally? Is it also accessible from a remote location? What type of adapter did you use to connect the drive to the computer?,Is the drive accessible through the web interface? Has anything changed in your home network? Are you able to access the drive locally? Is it also accessible from a remote location? What type of adapter did you use to connect the drive to the computer?,technical issue,technical issue,1,neutral,neutral,1,0.95,[],[],llm,google,gemini-3.8-flash,3207,0.00146175
reference_set1,162,GEMINI,Spotify should be able to show you what songs were played at a  concert you go to and suggest them to you in the app.,[REDACTED] should be able to show you what songs were played at a  concert you go to and suggest them to you in the app.,product question,product question,1,neutral,neutral,1,0.88,"[{""type"": ""ORG"", ""text"": ""Spotify""}]",[],llm,google,gemini-3.8-flash,3687,0.00138
reference_set1,161,GEMINI,[NAME]. I'd number [ID].mpesa balance is 2100,[REDACTED]. I'd number [URL]esa balance is 2100,account management,billing and payments,0,neutral,neutral,1,0.9,"[{""type"": ""PER"", ""text"": ""Dorcas jelagat chepkirich""}, {""type"": ""MISC"", ""text"": ""mpesa""}]",[],llm,google,gemini-3.8-flash,3248,0.0008204999999999999
reference_set1,160,GEMINI,Policy [ID] Phone: [PHONE],Policy [REDACTED] Phone: [PHONE],account management,account management,1,neutral,neutral,1,0.95,[],[],llm,google,gemini-3.8-flash,4308,0.0012825
reference_set1,159,GEMINI,@508850 answer me plz,@[REDACTED] answer me plz,complaint,complaint,1,negative,negative,1,0.72,[],[],llm,google,gemini-3.8-flash,2894,0.0007664999999999999
reference_set1,158,GEMINI,"Your contact details are with us and we will get back to you soon. Rgds,[NAME]","Your contact details are with us and we will get back to you soon. [REDACTED],[LOCATION]",complaint,account management,0,neutral,neutral,1,0.92,"[{""type"": ""PER"", ""text"": ""Pradnya""}]",[],llm,google,gemini-3.8-flash,3327,0.0008370000000000001
reference_set1,157,GEMINI,@115830 336th day requesting any kind of response,@[REDACTED] 336th day requesting any kind of response,complaint,complaint,1,negative,negative,1,0.97,[],[],llm,google,gemini-3.8-flash,4118,0.00080625
reference_set1,156,GEMINI,"We're extremely sorry to hear this, [NAME]. This certainly isn't the level of service you should expect when travelling with us. ^[NAME]","We're extremely sorry to hear this, [NAME]. This certainly isn't the level of service you should expect when travelling with us. ^<PERSON_1>",complaint,complaint,1,neutral,negative,0,0.78,"[{""type"": ""PER"", ""text"": ""Rajaram""}, {""type"": ""PER"", ""text"": ""Jamie""}]","[{""type"": ""PER"", ""text"": ""Jamie""}]",llm,google,gemini-3.8-flash,6599,0.0016687499999999999
reference_set1,155,GEMINI,Happy to hear you were able to check in. A1-A15 is reserved for those that purchase Business Select. Fingers crossed for next time. ^SJ,Happy to hear you were able to check in. [REDACTED]-[REDACTED] is reserved for those that purchase [REDACTED]. Fingers crossed for next time. ^<PERSON_1>,product question,product question,1,positive,positive,1,0.88,"[{""type"": ""MISC"", ""text"": ""Business Select""}]","[{""type"": ""PER"", ""text"": ""SJ""}]",llm,google,gemini-3.8-flash,5366,0.0016815
reference_set1,154,GEMINI,checking,checking,complaint,technical issue,0,neutral,neutral,1,0.95,[],[],llm,google,gemini-3.8-flash,2198,0.00124875
reference_set1,153,GEMINI,What happened? Pls tell me and I'll look into your concern (no acct #). Thanks. ^RP [URL],What happened? Pls tell me and I'll look into your concern (no acct #). Thanks. ^<PERSON_1> [URL],complaint,complaint,1,neutral,neutral,1,0.85,[],"[{""type"": ""PER"", ""text"": ""RP""}]",llm,google,gemini-3.8-flash,5168,0.0016402499999999998
reference_set1,152,GEMINI,Bring my fucking bill down or I'm leaving,Bring my fucking bill down or I'm leaving,billing and payments,billing and payments,1,negative,negative,1,0.99,[],[],llm,google,gemini-3.8-flash,2807,0.0007754999999999999
reference_set1,151,GEMINI,this is belated AND they refused to fix the glass on my phone &amp; sent me to a mall kiosk after 7 years of business.,this is belated AND they refused to fix the glass on my phone &amp; sent me to a mall kiosk after <DATE_TIME_1> of business.,complaint,complaint,1,negative,negative,1,0.96,[],[],llm,google,gemini-3.8-flash,5018,0.00153225
reference_set1,150,GEMINI,"Hello customer care representative I have a situation. I borrowed data at [DATE],got a text that it failed but I had a deficit.","Hello customer care representative I have a situation. I borrowed data at <DATE_TIME_1>,got a text that it failed but I had a deficit.",billing and payments,billing and payments,1,negative,negative,1,0.88,[],[],llm,google,gemini-3.8-flash,3903,0.0009682499999999999
reference_set1,149,GEMINI,Hi! Thank you so much for contacting us. We'd love to help. The iPhone 6s has a cost of: $429.99. Hope this helped. ^PP.,Hi! Thank you so much for contacting us. We'd love to help. The iPhone 6s has a cost of: $429.99. Hope this helped. ^<PERSON_1>.,product question,product question,1,neutral,positive,0,0.92,"[{""type"": ""MISC"", ""text"": ""iPhone 6s""}]","[{""type"": ""MISC"", ""text"": ""iPhone 6s""}, {""type"": ""PER"", ""text"": ""PP""}]",llm,google,gemini-3.8-flash,7803,0.00112575
reference_set1,148,GEMINI,Where are my Apps located in @118721 12.7? #Windows #iPhone,Where are my Apps located in @[REDACTED] 12.7? #Windows #iPhone,product question,product question,1,neutral,neutral,1,0.85,"[{""type"": ""MISC"", ""text"": ""Windows""}, {""type"": ""MISC"", ""text"": ""iPhone""}]","[{""type"": ""MISC"", ""text"": ""Windows""}, {""type"": ""MISC"", ""text"": ""iPhone""}]",llm,google,gemini-3.8-flash,3058,0.000957
reference_set1,147,GEMINI,"...option is still missing, a screenshot would be very helpful, and we'll take it from there. Thanks in advance! 2/2","...option is still missing, a screenshot would be very helpful, and we'll take it from there. Thanks in advance! 2/2",technical issue,technical issue,1,neutral,positive,0,0.82,[],[],llm,google,gemini-3.8-flash,6047,0.0013792499999999998
reference_set1,146,GEMINI,@232071 Can you please give us an update on shorting?,@[REDACTED] Can you please give us an update on shorting?,product question,product question,1,neutral,neutral,1,0.9,[],[],llm,google,gemini-3.8-flash,3582,0.0008025
reference_set1,145,GEMINI,That's odd! Have you run an Internet Connection Test to see if your speeds are sufficient? What were your results?,That's odd! Have you run an Internet Connection Test to see if your speeds are sufficient? What were your results?,technical issue,technical issue,1,neutral,neutral,1,0.85,"[{""type"": ""MISC"", ""text"": ""Internet Connection Test""}]","[{""type"": ""MISC"", ""text"": ""Internet Connection Test""}]",llm,google,gemini-3.8-flash,2746,0.00149925
reference_set1,144,GEMINI,@291939 I kept getting the same error code over n over.. this is frustrating. The new update sucks. Wanna cancel service,@[REDACTED] I kept getting the same error code over n over.. this is frustrating. The new update sucks. Wanna cancel service,technical issue,complaint,0,negative,negative,1,0.98,[],[],llm,google,gemini-3.8-flash,2541,0.0008640000000000001
reference_set1,143,GEMINI,"Melde dich über folgenden Link: [URL] Dann prüfen wir, vom Amazon.de Social Media Team dein Anliegen. ^TR","Melde dich über folgenden Link: [URL] [REDACTED], vom [REDACTED] dein Anliegen. <PERSON_1>",complaint,account management,0,neutral,neutral,1,0.95,"[{""type"": ""ORG"", ""text"": ""Amazon.de""}]","[{""type"": ""PER"", ""text"": ""^TR""}]",llm,google,gemini-3.8-flash,2501,0.0009945000000000002
reference_set1,142,GEMINI,This is a never ending issue,This is a never ending issue,complaint,complaint,1,negative,negative,1,0.95,[],[],llm,google,gemini-3.8-flash,2625,0.0012712500000000002
reference_set1,141,GEMINI,A final decision was given by [NAME] on [DATE]. We stand by that decision. Please refer to that email and follow up with any questions,A final decision was given by <PERSON_1> on <DATE_TIME_1>. We stand by that decision. Please refer to that email and follow up with any questions,complaint,complaint,1,neutral,neutral,1,0.9,"[{""type"": ""PER"", ""text"": ""Colin""}]","[{""type"": ""PER"", ""text"": ""[NAME]""}]",llm,google,gemini-3.8-flash,6121,0.0011055000000000001
reference_set1,140,GEMINI,Maps not working. Can you fix it?,Maps not working. Can you fix it?,technical issue,technical issue,1,negative,negative,1,0.82,"[{""type"": ""MISC"", ""text"": ""Maps""}]","[{""type"": ""MISC"", ""text"": ""Maps""}]",llm,google,gemini-3.8-flash,3109,0.0014160000000000002
reference_set1,139,GEMINI,Thank you - I'm sorted!,Thank you - I'm sorted!,praise and positive feedback,praise and positive feedback,1,positive,positive,1,0.98,[],[],llm,google,gemini-3.8-flash,2354,0.0007664999999999999
reference_set1,138,GEMINI,"Hello @454115, please provide your mobile number via DM for checks and assistance. Thank you.","Hello @[REDACTED], please provide your mobile number via DM for checks and assistance. Thank you.",technical issue,account management,0,neutral,neutral,1,0.92,[],[],llm,google,gemini-3.8-flash,5803,0.0013395
reference_set1,137,GEMINI,We have @ChaseSupport . The Travel Center tell us our account doesn't exist...,We have <ORGANIZATION_1> . [REDACTED] tell us our account doesn't exist...,account management,complaint,0,negative,negative,1,0.95,"[{""type"": ""ORG"", ""text"": ""ChaseSupport""}, {""type"": ""ORG"", ""text"": ""Travel Center""}]","[{""type"": ""ORG"", ""text"": ""@ChaseSupport""}]",llm,google,gemini-3.8-flash,2945,0.00161175
reference_set1,136,GEMINI,".@115888 Still isn't even an option for queue. Listen to your customers, @115888 . Shouldn't have tried to fix what wasn't broken.",".@[REDACTED] Still isn't even an option for queue. Listen to your customers, [REDACTED] . Shouldn't have tried to fix what wasn't broken.",complaint,complaint,1,negative,negative,1,0.96,[],[],llm,google,gemini-3.8-flash,4844,0.00141675
reference_set1,135,GEMINI,We'd like to see how we can help with your iPhone. Please DM us the details of what you're experiencing and we'll take a look. [URL],We'd like to see how we can help with your iPhone. Please DM us the details of what you're experiencing and we'll take a look. [URL],technical issue,technical issue,1,neutral,neutral,1,0.85,"[{""type"": ""MISC"", ""text"": ""iPhone""}]","[{""type"": ""MISC"", ""text"": ""iPhone""}]",llm,google,gemini-3.8-flash,2678,0.0009562500000000001
